Movie ID,Title,Genres,Release_Date,Vote_Average,Popularity,Runtime
25066,Tales from the Hood,"[{""id"": 80, ""name"": ""Crime""}, {""id"": 27, ""name"": ""Horror""}, {""id"": 53, ""name"": ""Thriller""}]",1995-05-24,5.4,3.89204,98
1523,The Last King of Scotland,"[{""id"": 18, ""name"": ""Drama""}]",2006-09-01,7.4,26.286954,121
11361,Halloween 5: The Revenge of Michael Myers,"[{""id"": 27, ""name"": ""Horror""}, {""id"": 53, ""name"": ""Thriller""}]",1989-10-12,5.2,8.008844,96
92591,Bernie,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 80, ""name"": ""Crime""}, {""id"": 18, ""name"": ""Drama""}]",2012-04-27,6.5,12.68514,100
57612,Dolphins and Whales: Tribes of the Ocean,"[{""id"": 99, ""name"": ""Documentary""}]",2008-02-15,8,0.041651,42
12509,Pollock,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 10749, ""name"": ""Romance""}]",2000-09-06,6.6,8.483531,122
15256,200 Cigarettes,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 10749, ""name"": ""Romance""}]",1999-02-26,6.1,3.561198,101
83686,The Words,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 53, ""name"": ""Thriller""}]",2012-09-07,6.4,14.988746,96
80304,Casa De Mi Padre,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 37, ""name"": ""Western""}]",2012-03-15,5.5,5.754416,84
28053,City Island,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 35, ""name"": ""Comedy""}]",2009-03-06,6.9,6.497285,104
67913,The Guard,"[{""id"": 28, ""name"": ""Action""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 53, ""name"": ""Thriller""}, {""id"": 80, ""name"": ""Crime""}]",2011-07-07,6.8,19.411141,96
13991,College,"[{""id"": 35, ""name"": ""Comedy""}]",2008-08-28,4.8,7.034618,94
1443,The Virgin Suicides,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 10749, ""name"": ""Romance""}]",1999-04-21,7.1,26.218912,97
8545,Little Voice,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 18, ""name"": ""Drama""}]",1998-11-05,6.6,4.647547,97
19556,Miss March,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 10749, ""name"": ""Romance""}]",2009-03-13,5.4,9.371534,89
231576,Wish I Was Here,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 35, ""name"": ""Comedy""}]",2014-01-18,6.4,15.015271,120
16172,Simply Irresistible,"[{""id"": 35, ""name"": ""Comedy""}]",1999-02-05,5.5,5.696491,95
13403,Hedwig and the Angry Inch,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 10402, ""name"": ""Music""}]",2001-07-20,7.4,4.25422,95
15797,Only the Strong,"[{""id"": 28, ""name"": ""Action""}]",1993-08-27,6.9,5.411243,99
347764,Goddess of Love,"[{""id"": 9648, ""name"": ""Mystery""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 53, ""name"": ""Thriller""}, {""id"": 27, ""name"": ""Horror""}]",2015-08-31,6.2,1.273773,96
13537,Shattered Glass,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 36, ""name"": ""History""}]",2003-11-14,6.6,6.27257,94
20794,Novocaine,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 80, ""name"": ""Crime""}, {""id"": 53, ""name"": ""Thriller""}]",2001-11-23,6,4.148253,95
31064,The Business of Strangers,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 53, ""name"": ""Thriller""}]",2001-01-19,5.7,1.369649,84
576,The Wild Bunch,"[{""id"": 12, ""name"": ""Adventure""}, {""id"": 37, ""name"": ""Western""}]",1969-06-17,7.6,14.970654,145
13990,The Wackness,"[{""id"": 18, ""name"": ""Drama""}]",2008-07-03,6.2,7.161051,99
11583,The First Great Train Robbery,"[{""id"": 53, ""name"": ""Thriller""}, {""id"": 12, ""name"": ""Adventure""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 80, ""name"": ""Crime""}]",1979-01-25,6.6,12.434688,110
18602,Morvern Callar,"[{""id"": 18, ""name"": ""Drama""}]",2002-01-01,7.2,2.507912,97
27549,Beastmaster 2: Through the Portal of Time,"[{""id"": 28, ""name"": ""Action""}, {""id"": 12, ""name"": ""Adventure""}, {""id"": 14, ""name"": ""Fantasy""}, {""id"": 878, ""name"": ""Science Fiction""}]",1991-06-08,4.6,1.478505,107
59728,The 5th Quarter,"[{""id"": 18, ""name"": ""Drama""}]",2011-03-25,4.7,0.215464,97
10930,The Flower of Evil,"[{""id"": 18, ""name"": ""Drama""}]",2003-02-09,5.7,1.229667,104
32395,The Greatest,"[{""id"": 18, ""name"": ""Drama""}]",2009-01-17,6.2,6.903186,99
58882,Snow Flower and the Secret Fan,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 36, ""name"": ""History""}]",2011-07-15,5.3,2.260315,104
7547,Come Early Morning,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 10749, ""name"": ""Romance""}]",2006-01-10,5.9,3.427061,97
35944,Lucky Break,"[{""id"": 28, ""name"": ""Action""}, {""id"": 35, ""name"": ""Comedy""}]",2001-08-24,6.5,0.669169,107
42222,Julia,"[{""id"": 18, ""name"": ""Drama""}]",1977-10-02,6.3,6.077735,117
13827,"Surfer, Dude","[{""id"": 35, ""name"": ""Comedy""}]",2008-09-05,4.7,2.404626,85
44260,Lake of Fire,"[{""id"": 99, ""name"": ""Documentary""}]",2006-09-09,8,0.475748,152
9282,11:14,"[{""id"": 80, ""name"": ""Crime""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 53, ""name"": ""Thriller""}]",2003-05-16,6.8,15.048067,86
38940,Men of War,"[{""id"": 28, ""name"": ""Action""}, {""id"": 53, ""name"": ""Thriller""}]",1994-09-04,5.4,1.734764,103
35689,Don McKay,"[{""id"": 80, ""name"": ""Crime""}, {""id"": 9648, ""name"": ""Mystery""}, {""id"": 53, ""name"": ""Thriller""}]",2009-04-24,5.4,1.496454,87
97614,Deadfall,"[{""id"": 80, ""name"": ""Crime""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 53, ""name"": ""Thriller""}]",2012-11-08,5.6,10.19041,95
37206,A Shine of Rainbows,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 10751, ""name"": ""Family""}]",2009-10-01,6.3,12.099486,101
58626,The Hit List,"[{""id"": 28, ""name"": ""Action""}, {""id"": 53, ""name"": ""Thriller""}]",2011-04-02,5.2,4.957014,90
183894,Emma,"[{""id"": 10749, ""name"": ""Romance""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 18, ""name"": ""Drama""}]",2009-10-11,7.6,2.135689,240
837,Videodrome,"[{""id"": 27, ""name"": ""Horror""}, {""id"": 9648, ""name"": ""Mystery""}, {""id"": 878, ""name"": ""Science Fiction""}]",1983-02-04,7.1,18.119265,87
1555,The Spanish Apartment,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 10749, ""name"": ""Romance""}]",2002-05-17,7,13.034602,122
244783,Song One,"[{""id"": 18, ""name"": ""Drama""}]",2014-01-20,5.5,6.349218,86
16564,Winter in Wartime,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 36, ""name"": ""History""}, {""id"": 10752, ""name"": ""War""}]",2008-11-17,6.8,5.013575,103
168027,Freaky Deaky,"[{""id"": 35, ""name"": ""Comedy""}]",2012-04-22,4.9,4.448353,90
3482,The Train,"[{""id"": 28, ""name"": ""Action""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 53, ""name"": ""Thriller""}, {""id"": 10752, ""name"": ""War""}]",1964-09-21,7.2,4.49029,133
135595,Trade Of Innocents,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 53, ""name"": ""Thriller""}]",2012-09-27,5.5,2.204138,91
8982,The Protector,"[{""id"": 28, ""name"": ""Action""}, {""id"": 80, ""name"": ""Crime""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 53, ""name"": ""Thriller""}]",2005-08-11,6.8,11.81832,108
89861,Stiff Upper Lips,"[{""id"": 35, ""name"": ""Comedy""}]",1998-06-12,10,0.356495,99
455,Bend It Like Beckham,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 10749, ""name"": ""Romance""}]",2002-04-11,6.2,22.054546,112
57022,Sunshine State,"[{""id"": 18, ""name"": ""Drama""}]",2002-06-21,6,4.245123,141
14351,Crossover,"[{""id"": 28, ""name"": ""Action""}, {""id"": 12, ""name"": ""Adventure""}, {""id"": 18, ""name"": ""Drama""}]",2006-09-01,4.2,3.201886,95
147767,Khiladi 786,"[{""id"": 28, ""name"": ""Action""}, {""id"": 35, ""name"": ""Comedy""}]",2012-12-07,4.7,0.114342,139
10664,[REC]²,"[{""id"": 53, ""name"": ""Thriller""}, {""id"": 27, ""name"": ""Horror""}]",2009-09-15,6.4,22.341462,85
55567,Standing Ovation,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 10402, ""name"": ""Music""}, {""id"": 10751, ""name"": ""Family""}]",2010-07-16,3.9,0.305922,105
9277,The Sting,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 80, ""name"": ""Crime""}, {""id"": 18, ""name"": ""Drama""}]",1973-12-25,7.9,28.500913,129
9443,Chariots of Fire,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 36, ""name"": ""History""}]",1981-05-15,6.8,10.439971,123
16186,Diary of a Mad Black Woman,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 10749, ""name"": ""Romance""}]",2005-02-25,6.4,3.784535,116
7863,Shine,"[{""id"": 18, ""name"": ""Drama""}]",1996-01-21,7.3,10.396305,105
138697,Don Jon,"[{""id"": 10749, ""name"": ""Romance""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 18, ""name"": ""Drama""}]",2013-07-26,5.9,33.296684,90
11901,High Plains Drifter,"[{""id"": 37, ""name"": ""Western""}]",1973-04-19,7.4,19.127239,105
1548,Ghost World,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 18, ""name"": ""Drama""}]",2001-07-20,7.1,14.072941,111
11889,Iris,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 10749, ""name"": ""Romance""}]",2001-12-14,6.2,2.714043,91
33155,Galaxina,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 878, ""name"": ""Science Fiction""}]",1980-06-06,3.3,2.141143,95
5528,The Chorus,"[{""id"": 18, ""name"": ""Drama""}]",2004-03-17,7.5,20.982455,96
321,Mambo Italiano,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 10749, ""name"": ""Romance""}]",2003-06-06,5.6,2.080741,92
4997,Wonderland,"[{""id"": 80, ""name"": ""Crime""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 9648, ""name"": ""Mystery""}, {""id"": 53, ""name"": ""Thriller""}]",2003-10-23,6.2,7.79068,104
925,Do the Right Thing,"[{""id"": 18, ""name"": ""Drama""}]",1989-06-30,7.6,15.580335,120
27451,Harvard Man,"[{""id"": 18, ""name"": ""Drama""}]",2001-01-01,4.8,5.336243,99
73532,Le Havre,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 35, ""name"": ""Comedy""}]",2011-05-17,6.8,10.787322,93
979,Irreversible,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 53, ""name"": ""Thriller""}, {""id"": 80, ""name"": ""Crime""}, {""id"": 9648, ""name"": ""Mystery""}]",2002-05-22,7.1,32.476098,97
193722,R100,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 18, ""name"": ""Drama""}]",2013-10-05,5.4,3.21392,100
7913,Rang De Basanti,"[{""id"": 18, ""name"": ""Drama""}]",2006-01-26,7.2,5.206967,157
253253,Animals,"[{""id"": 18, ""name"": ""Drama""}]",2014-05-15,6.2,1.5846,90
51995,Salvation Boulevard,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 53, ""name"": ""Thriller""}, {""id"": 28, ""name"": ""Action""}, {""id"": 18, ""name"": ""Drama""}]",2011-07-15,5.6,3.653305,96
13173,The Ten,"[{""id"": 35, ""name"": ""Comedy""}]",2007-08-03,4.9,3.865122,96
22908,A Room for Romeo Brass,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 10769, ""name"": ""Foreign""}]",1999-08-23,7.3,1.391958,90
70670,Headhunters,"[{""id"": 53, ""name"": ""Thriller""}, {""id"": 80, ""name"": ""Crime""}]",2011-08-04,7.1,20.821846,100
84204,Grabbers,"[{""id"": 878, ""name"": ""Science Fiction""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 53, ""name"": ""Thriller""}, {""id"": 27, ""name"": ""Horror""}]",2012-08-10,6,9.451228,94
25248,Saint Ralph,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 18, ""name"": ""Drama""}]",2004-09-11,7.3,1.688495,95
230266,Miss Julie,"[{""id"": 18, ""name"": ""Drama""}]",2014-09-07,5.9,5.033065,120
16633,Somewhere in Time,"[{""id"": 878, ""name"": ""Science Fiction""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 14, ""name"": ""Fantasy""}, {""id"": 10749, ""name"": ""Romance""}]",1980-10-02,7.2,5.934016,103
63006,Dum Maaro Dum,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 28, ""name"": ""Action""}, {""id"": 80, ""name"": ""Crime""}, {""id"": 10769, ""name"": ""Foreign""}]",2011-04-22,5.4,0.075817,130
91586,Insidious: Chapter 2,"[{""id"": 27, ""name"": ""Horror""}, {""id"": 53, ""name"": ""Thriller""}]",2013-09-12,6.5,48.375848,106
215,Saw II,"[{""id"": 27, ""name"": ""Horror""}]",2005-10-28,6.3,42.187986,92
333371,10 Cloverfield Lane,"[{""id"": 53, ""name"": ""Thriller""}, {""id"": 878, ""name"": ""Science Fiction""}, {""id"": 18, ""name"": ""Drama""}]",2016-03-10,6.8,53.698683,103
9012,Jackass: The Movie,"[{""id"": 99, ""name"": ""Documentary""}, {""id"": 35, ""name"": ""Comedy""}]",2002-10-21,6.1,14.752587,87
345911,Lights Out,"[{""id"": 27, ""name"": ""Horror""}, {""id"": 53, ""name"": ""Thriller""}]",2016-07-21,6.3,48.170508,81
72571,Paranormal Activity 3,"[{""id"": 27, ""name"": ""Horror""}]",2011-10-19,5.9,29.15813,83
242512,Ouija,"[{""id"": 27, ""name"": ""Horror""}]",2014-10-24,4.9,56.30466,89
10072,A Nightmare on Elm Street 3: Dream Warriors,"[{""id"": 27, ""name"": ""Horror""}, {""id"": 53, ""name"": ""Thriller""}]",1987-02-27,6.5,17.304055,96
211954,Instructions Not Included,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 18, ""name"": ""Drama""}]",2013-07-20,7.5,9.59729,115
82990,Paranormal Activity 4,"[{""id"": 27, ""name"": ""Horror""}]",2012-10-17,5.2,20.326337,95
29912,The Robe,"[{""id"": 18, ""name"": ""Drama""}]",1953-09-16,6.4,4.028875,135
11843,The Return of the Pink Panther,"[{""id"": 35, ""name"": ""Comedy""}]",1975-05-21,6.7,6.470766,113
11284,Freddy's Dead: The Final Nightmare,"[{""id"": 27, ""name"": ""Horror""}, {""id"": 53, ""name"": ""Thriller""}, {""id"": 35, ""name"": ""Comedy""}]",1991-09-05,5.1,16.856231,89
504,Monster,"[{""id"": 80, ""name"": ""Crime""}, {""id"": 18, ""name"": ""Drama""}]",2003-11-16,7,19.683187,110
173,"20,000 Leagues Under the Sea","[{""id"": 12, ""name"": ""Adventure""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 878, ""name"": ""Science Fiction""}]",1954-12-23,6.8,9.358197,127
227348,Paranormal Activity: The Marked Ones,"[{""id"": 27, ""name"": ""Horror""}, {""id"": 53, ""name"": ""Thriller""}]",2014-01-01,5.2,19.984477,84
1955,The Elephant Man,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 36, ""name"": ""History""}]",1980-10-02,7.9,30.271066,124
152532,Dallas Buyers Club,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 36, ""name"": ""History""}]",2013-09-07,7.9,59.454473,117
243940,The Lazarus Effect,"[{""id"": 53, ""name"": ""Thriller""}, {""id"": 27, ""name"": ""Horror""}]",2015-01-29,5.1,20.304235,83
77,Memento,"[{""id"": 9648, ""name"": ""Mystery""}, {""id"": 53, ""name"": ""Thriller""}]",2000-10-11,8.1,60.715151,113
157547,Oculus,"[{""id"": 27, ""name"": ""Horror""}]",2013-09-08,6.3,35.871248,104
2295,Clerks II,"[{""id"": 35, ""name"": ""Comedy""}]",2006-05-25,6.9,18.077963,97
71,Billy Elliot,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 10402, ""name"": ""Music""}]",2000-05-18,7.4,20.428237,110
147773,The Way Way Back,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 18, ""name"": ""Drama""}]",2013-06-06,7.1,32.14444,103
16096,House Party 2,"[{""id"": 35, ""name"": ""Comedy""}]",1991-10-23,4.7,3.673566,94
24266,The Man from Snowy River,"[{""id"": 10751, ""name"": ""Family""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 28, ""name"": ""Action""}, {""id"": 37, ""name"": ""Western""}, {""id"": 10749, ""name"": ""Romance""}]",1982-03-02,6.8,3.656491,104
16508,Doug's 1st Movie,"[{""id"": 16, ""name"": ""Animation""}, {""id"": 10751, ""name"": ""Family""}, {""id"": 35, ""name"": ""Comedy""}]",1999-03-26,5.4,1.88484,77
2895,The Apostle,"[{""id"": 18, ""name"": ""Drama""}]",1997-10-09,6.1,4.227807,134
15660,Mommie Dearest,"[{""id"": 18, ""name"": ""Drama""}]",1981-09-18,6.5,3.102862,129
59968,Our Idiot Brother,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 18, ""name"": ""Drama""}]",2011-08-26,5.9,15.688439,90
323677,Race,"[{""id"": 28, ""name"": ""Action""}, {""id"": 18, ""name"": ""Drama""}]",2016-02-19,7.1,22.9951,134
19848,The Players Club,"[{""id"": 18, ""name"": ""Drama""}]",1998-04-08,6.4,5.769822,104
256274,"As Above, So Below","[{""id"": 27, ""name"": ""Horror""}, {""id"": 53, ""name"": ""Thriller""}]",2014-08-14,6.1,26.510558,93
235271,Addicted,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 53, ""name"": ""Thriller""}]",2014-10-10,5.4,7.544515,105
45153,Eve's Bayou,"[{""id"": 18, ""name"": ""Drama""}]",1997-09-07,6.1,1.126941,109
284293,Still Alice,"[{""id"": 18, ""name"": ""Drama""}]",2014-12-05,7.5,35.307577,99
24973,The Egyptian,"[{""id"": 36, ""name"": ""History""}, {""id"": 18, ""name"": ""Drama""}]",1954-08-25,6,4.079111,139
21610,Nighthawks,"[{""id"": 28, ""name"": ""Action""}, {""id"": 80, ""name"": ""Crime""}, {""id"": 53, ""name"": ""Thriller""}]",1981-03-17,6.4,7.058868,99
10283,Friday the 13th Part VIII: Jason Takes Manhattan,"[{""id"": 27, ""name"": ""Horror""}, {""id"": 53, ""name"": ""Thriller""}]",1989-07-28,4.8,12.904615,100
8346,My Big Fat Greek Wedding,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 10749, ""name"": ""Romance""}]",2002-02-22,6.2,18.115566,95
122081,Spring Breakers,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 80, ""name"": ""Crime""}]",2013-01-24,5,62.554173,94
10987,Halloween: The Curse of Michael Myers,"[{""id"": 27, ""name"": ""Horror""}, {""id"": 53, ""name"": ""Thriller""}]",1995-09-29,5,9.483717,88
1391,Y Tu Mamá También,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 10749, ""name"": ""Romance""}]",2001-06-08,7.3,16.890285,106
747,Shaun of the Dead,"[{""id"": 27, ""name"": ""Horror""}, {""id"": 35, ""name"": ""Comedy""}]",2004-04-09,7.5,49.12486,99
14745,The Haunting of Molly Hartley,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 27, ""name"": ""Horror""}]",2008-10-31,4.3,8.309894,82
26748,Lone Star,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 9648, ""name"": ""Mystery""}, {""id"": 10749, ""name"": ""Romance""}]",1996-06-21,6.9,5.960149,135
11357,Halloween 4: The Return of Michael Myers,"[{""id"": 27, ""name"": ""Horror""}, {""id"": 53, ""name"": ""Thriller""}]",1988-10-21,5.9,9.302349,88
24913,April Fool's Day,"[{""id"": 27, ""name"": ""Horror""}, {""id"": 9648, ""name"": ""Mystery""}]",1986-03-27,5.8,8.190888,89
13776,Diner,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 18, ""name"": ""Drama""}]",1982-04-02,6.9,5.87193,110
14854,Lone Wolf McQuade,"[{""id"": 28, ""name"": ""Action""}, {""id"": 80, ""name"": ""Crime""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 10749, ""name"": ""Romance""}, {""id"": 53, ""name"": ""Thriller""}, {""id"": 37, ""name"": ""Western""}]",1983-04-14,5.5,8.452666,107
50357,Apollo 18,"[{""id"": 27, ""name"": ""Horror""}, {""id"": 53, ""name"": ""Thriller""}, {""id"": 878, ""name"": ""Science Fiction""}]",2011-07-20,5,17.028252,86
13090,Sunshine Cleaning,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 18, ""name"": ""Drama""}]",2008-01-18,6.5,19.336367,102
192141,No Escape,"[{""id"": 28, ""name"": ""Action""}, {""id"": 53, ""name"": ""Thriller""}]",2015-08-26,6.7,38.006982,103
16441,The Beastmaster,"[{""id"": 28, ""name"": ""Action""}, {""id"": 14, ""name"": ""Fantasy""}]",1982-08-20,6,6.377523,118
29996,Solomon and Sheba,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 36, ""name"": ""History""}, {""id"": 10749, ""name"": ""Romance""}, {""id"": 10752, ""name"": ""War""}]",1959-12-25,5.4,0.835617,139
351819,Fifty Shades of Black,"[{""id"": 10749, ""name"": ""Romance""}, {""id"": 35, ""name"": ""Comedy""}]",2016-01-28,4.3,14.947588,92
14834,Not Easily Broken,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 10749, ""name"": ""Romance""}]",2009-01-09,6.3,5.1299,99
22649,A Farewell to Arms,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 10749, ""name"": ""Romance""}, {""id"": 10752, ""name"": ""War""}]",1932-12-08,6.2,1.199451,89
378200,The Perfect Match,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 10749, ""name"": ""Romance""}]",2016-03-11,5.2,3.810827,96
20455,Digimon: The Movie,"[{""id"": 14, ""name"": ""Fantasy""}, {""id"": 16, ""name"": ""Animation""}, {""id"": 878, ""name"": ""Science Fiction""}, {""id"": 10751, ""name"": ""Family""}]",2000-03-17,6.2,3.7387,82
13193,Saved!,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 18, ""name"": ""Drama""}]",2004-01-21,6.3,9.85123,92
11042,The Barbarian Invasions,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 80, ""name"": ""Crime""}, {""id"": 18, ""name"": ""Drama""}]",2003-05-21,6.7,3.03091,99
10786,Robin and Marian,"[{""id"": 28, ""name"": ""Action""}, {""id"": 12, ""name"": ""Adventure""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 10749, ""name"": ""Romance""}]",1976-03-11,6.6,3.199904,106
12484,The Forsaken,"[{""id"": 28, ""name"": ""Action""}, {""id"": 12, ""name"": ""Adventure""}, {""id"": 27, ""name"": ""Horror""}, {""id"": 53, ""name"": ""Thriller""}]",2001-04-27,4.9,2.739307,90
17339,Force 10 from Navarone,"[{""id"": 28, ""name"": ""Action""}, {""id"": 12, ""name"": ""Adventure""}, {""id"": 10752, ""name"": ""War""}, {""id"": 53, ""name"": ""Thriller""}]",1978-11-01,6.4,5.348446,118
11959,UHF,"[{""id"": 35, ""name"": ""Comedy""}]",1989-07-21,6.7,4.070044,97
9900,Grandma's Boy,"[{""id"": 35, ""name"": ""Comedy""}]",2006-01-06,6.6,9.974681,94
14662,Slums of Beverly Hills,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 18, ""name"": ""Drama""}]",1998-08-14,6.5,6.308298,91
335,Once Upon a Time in the West,"[{""id"": 37, ""name"": ""Western""}]",1968-12-21,8.1,49.333137,175
15745,Made,"[{""id"": 28, ""name"": ""Action""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 53, ""name"": ""Thriller""}]",2001-07-13,6.3,4.149628,94
17431,Moon,"[{""id"": 878, ""name"": ""Science Fiction""}, {""id"": 18, ""name"": ""Drama""}]",2009-06-12,7.6,46.114184,97
21014,Keeping Up with the Steins,"[{""id"": 35, ""name"": ""Comedy""}]",2006-05-12,5.2,3.562563,90
78394,Sea Rex 3D: Journey to a Prehistoric World,"[{""id"": 99, ""name"": ""Documentary""}]",2010-05-14,5.9,4.498368,41
10217,The Sweet Hereafter,"[{""id"": 18, ""name"": ""Drama""}]",1997-05-14,6.8,7.673124,112
46332,Of Gods and Men,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 36, ""name"": ""History""}]",2010-05-18,6.5,4.992475,120
13996,Bottle Shock,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 18, ""name"": ""Drama""}]",2008-08-06,6.6,6.174435,110
3028,Jekyll and Hyde ... Together Again,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 27, ""name"": ""Horror""}, {""id"": 878, ""name"": ""Science Fiction""}]",1982-11-10,4.6,0.805312,87
1024,Heavenly Creatures,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 14, ""name"": ""Fantasy""}]",1994-09-02,7,8.753409,99
343795,90 Minutes in Heaven,"[{""id"": 18, ""name"": ""Drama""}]",2015-09-11,5.4,3.943706,121
45658,Everything Must Go,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 10749, ""name"": ""Romance""}]",2010-10-15,6,9.169411,97
16148,Zero Effect,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 80, ""name"": ""Crime""}, {""id"": 9648, ""name"": ""Mystery""}, {""id"": 53, ""name"": ""Thriller""}]",1998-01-30,6,2.732031,116
4553,The Machinist,"[{""id"": 53, ""name"": ""Thriller""}, {""id"": 18, ""name"": ""Drama""}]",2004-02-09,7.3,35.252056,101
36351,Light Sleeper,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 80, ""name"": ""Crime""}]",1992-08-21,5.7,6.063868,103
245916,Kill the Messenger,"[{""id"": 53, ""name"": ""Thriller""}, {""id"": 80, ""name"": ""Crime""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 9648, ""name"": ""Mystery""}]",2014-10-09,6.6,21.343093,112
27585,Rabbit Hole,"[{""id"": 18, ""name"": ""Drama""}]",2010-12-16,6.9,10.095184,91
1415,Party Monster,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 80, ""name"": ""Crime""}]",2003-09-05,5.9,4.129165,98
313922,Green Room,"[{""id"": 27, ""name"": ""Horror""}, {""id"": 80, ""name"": ""Crime""}, {""id"": 53, ""name"": ""Thriller""}]",2016-04-15,6.7,30.001024,95
14474,The Oh in Ohio,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 10749, ""name"": ""Romance""}]",2006-03-30,5.8,6.759235,88
