movie_id,title,genres,release_year,rating,popularity,runtime
273899,Stonewall,",Drama",2015-09-18,5.2,5.16023,129
20653,"Roadside Romeo",",Animation, ,Family, ,Foreign",2008-10-24,6.7,0.253595,93
67373,"This Thing of Ours",",Drama, ,Action, ,Thriller",2005-01-01,5,0.046868,100
171759,"The Lost Medallion: The Adventures of Billy Stone",",Adventure, ,Family",2013-03-01,5.6,2.952932,97
206296,"The Last Five Years",",Comedy, ,Drama, ,Music, ,Romance",2014-11-03,5.5,5.563068,94
35219,"The Missing Person",",Comedy, ,Drama, ,Mystery, ,Thriller",2009-01-16,6.4,1.161034,95
28260,"Return of the Living Dead 3",",Comedy, ,Science Fiction, ,Romance, ,Horror",1993-10-01,5.9,7.502934,97
7515,London,",Drama, ,Action, ,Romance",2005-02-10,6.1,5.350423,92
13075,Sherrybaby,",Drama",2006-09-08,6.3,4.261509,96
335866,Circle,",Horror, ,Science Fiction",2015-10-02,6,6.752141,87
13510,"Eden Lake",",Horror, ,Thriller",2008-09-12,6.7,20.362373,91
215881,Plush,",Thriller",2013-09-13,5.4,5.099368,98
18238,"Lesbian Vampire Killers",",Horror, ,Comedy",2009-03-16,5.3,6.632891,86
22600,"Gangster's Paradise: Jerusalema",",Drama, ,Action, ,Crime, ,Foreign",2008-02-11,6.8,1.717376,120
12612,"Freeze Frame",",Thriller, ,Drama, ,Crime",2004-05-01,6.9,4.922397,99
50698,"Grave Encounters",",Thriller, ,Horror",2011-09-09,6.1,13.222268,92
115210,Stitches,",Horror",2012-05-19,5.5,7.447714,86
34335,"Nine Dead",",Crime, ,Drama, ,Horror, ,Thriller",2010-01-01,5.2,9.68793,98
459488,"To Be Frank, Sinatra at 100",",Documentary",2015-12-12,0,0.050625,0
11302,Bananas,",Comedy",1971-04-28,6.7,5.941852,82
119458,Supercapitalist,",Thriller",2012-08-10,3.5,0.174311,103
20406,Rockaway,",Action, ,Adventure, ,Drama",2007-07-07,5.8,0.361554,76
3766,"The Lady from Shanghai",",Crime, ,Drama, ,Mystery",1947-12-24,7.2,8.055084,87
18616,"No Man's Land: The Rise of Reeker",",Horror, ,Thriller",2008-05-01,4.4,4.346271,88
18808,Highway,",Action, ,Adventure, ,Drama",2002-01-01,5.6,3.419685,97
95755,"Small Apartments",",Comedy, ,Crime",2012-03-10,5.7,5.100741,96
198062,"Coffee Town",",Comedy",2013-07-09,6.7,2.253589,87
188652,"The Ghastly Love of Johnny X",",Comedy, ,Fantasy, ,Music",2013-04-26,6.6,0.209475,106
174311,"All Is Bright",",Comedy, ,Drama",2013-09-10,5.3,3.613577,107
12602,"The Torture Chamber of Dr. Sadism",",Mystery, ,Horror, ,History",1967-10-05,6.3,1.296784,85
153795,"Straight A's",",Comedy, ,Drama",2013-01-16,5.2,4.50829,88
17768,"A Funny Thing Happened on the Way to the Forum",",Comedy, ,Music",1966-10-16,6.1,8.902102,99
13516,"Slacker Uprising",",Documentary",2007-09-27,5.9,1.619635,102
98549,"The Legend of Hell's Gate: An American Conspiracy",",Action, ,Adventure, ,History, ,Western",2011-03-03,3.9,1.002585,108
312793,"The Walking Deceased",",Science Fiction, ,Comedy",2015-03-20,4.2,1.332804,90
309919,"The Curse of Downers Grove",",Thriller, ,Mystery, ,Horror, ,Drama",2015-08-21,4.4,2.00163,89
299553,"Shark Lake",",Thriller",2015-10-02,4.4,1.187764,92
21309,"River's Edge",",Crime, ,Drama",1986-08-27,6.7,6.463806,99
32235,Northfork,",Fantasy, ,Drama, ,Science Fiction",2003-01-01,6.7,1.980265,103
329540,"The Marine 4: Moving Target",",Thriller, ,Action",2015-04-10,5.8,3.696123,90
26388,Buried,",Drama, ,Thriller, ,Mystery",2010-09-24,6.6,32.841229,94
49020,Submarine,",Drama, ,Comedy, ,Romance",2011-03-18,7.4,8.518866,97
159037,"The Square",",Documentary, ,Drama, ,History",2013-06-07,7.8,4.892203,88
12838,"One to Another",",Drama",2006-07-21,5.8,4.665026,95
157293,"ABCD (Any Body Can Dance)",",Drama, ,Music",2013-02-07,5.6,1.294967,160
14048,"Man on Wire",",Thriller, ,Documentary, ,Crime, ,History",2008-07-25,7.5,14.331992,94
356987,Abandoned,",Drama, ,Thriller",2015-08-30,5.8,3.068463,82
295886,"Brotherly Love",",Drama",2015-04-24,6.9,1.367751,89
38358,"The Last Exorcism",",Horror, ,Drama, ,Thriller",2010-08-27,5.6,14.838986,87
33511,"Nowhere Boy",",Drama",2009-12-25,7.2,1.950959,98
702,"A Streetcar Named Desire",",Drama",1951-09-18,7.6,14.884756,125
935,"Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb",",Drama, ,Comedy, ,War",1964-01-29,8,41.996783,95
542,"The Crime of Padre Amaro",",Drama, ,Romance",2002-10-01,6.2,2.179428,118
84175,"Beasts of the Southern Wild",",Drama, ,Fantasy",2012-06-29,6.8,12.471239,93
1705,"Battle for the Planet of the Apes",",Action, ,Science Fiction",1973-06-15,5.5,13.315383,93
62677,Songcatcher,",Drama, ,Music",2001-03-01,5.6,3.363321,109
50875,"Higher Ground",",Drama, ,Thriller",2011-08-26,5.3,1.699101,109
260778,Vaalu,",Comedy, ,Romance",2015-08-14,6.7,0.320387,155
58492,"The Greatest Movie Ever Sold",",Comedy, ,Documentary",2011-04-22,6.4,0.692497,87
44562,"Ed and His Dead Mother",",Comedy",1993-06-04,5.5,0.023436,93
37232,"Travellers and Magicians",",Adventure, ,Drama, ,Foreign",2003-09-09,6.8,0.749699,108
4929,"Hang 'em High",",Western",1968-07-31,6.7,11.756943,114
36334,"Deadline - U.S.A.",",Crime, ,Drama",1952-03-14,6.9,0.225627,87
9783,Sublime,",Horror, ,Thriller",2007-06-15,5.3,6.833164,113
386826,"A Beginner's Guide to Snuff",",Thriller, ,Comedy, ,Horror",2016-03-04,0,0.060127,87
205126,"Independence Daysaster",",Action, ,Science Fiction",2013-06-27,4.2,1.959405,86
98557,"Dysfunctional Friends",",Comedy, ,Romance",2012-02-03,5,0.21544,101
104,"Run Lola Run",",Action, ,Drama, ,Thriller",1998-08-20,7.2,27.36562,81
10894,May,",Drama, ,Horror, ,Thriller, ,Romance",2002-01-13,6.3,8.650779,93
246449,"Against the Wild",",Adventure, ,Family",2013-12-29,4.9,2.492747,90
32579,"Under the Same Moon",",Drama",2008-03-20,7,2.756435,106
1688,"Conquest of the Planet of the Apes",",Action, ,Science Fiction",1972-06-29,6.1,18.828683,88
1999,"In the Bedroom",",Drama, ,Thriller",2001-11-23,6.4,6.979638,130
43947,"I Spit on Your Grave",",Thriller, ,Crime, ,Horror",2010-06-17,6.3,26.281839,108
24066,"Happy, Texas",",Comedy, ,Crime",1999-12-03,5.5,2.079125,98
9709,"My Summer of Love",",Drama, ,Thriller, ,Romance",2004-08-20,6,3.939753,86
191714,"The Lunchbox",",Drama, ,Romance",2013-09-19,7.3,14.017809,104
25312,Yes,",Drama, ,Romance",2005-08-05,5.9,3.677831,100
34106,"You Can't Take It With You",",Comedy, ,Romance",1938-08-23,7.2,3.426314,126
11426,"From Here to Eternity",",War, ,Drama, ,Romance",1953-08-04,7.2,6.915201,118
13909,"She Wore a Yellow Ribbon",",Western",1949-10-22,7.1,8.535178,103
206284,"Grace Unplugged",",Drama, ,Music",2013-10-04,6,2.160586,102
27455,Foolish,",Comedy, ,Drama",1999-04-09,6.3,0.796009,84
66468,N-Secure,",Drama, ,Crime, ,Thriller",2010-10-15,4.3,0.13456,0
7973,Caramel,",Drama, ,Comedy, ,Romance",2007-07-01,6.8,4.554574,96
283686,"Out of the Dark",",Thriller, ,Horror",2014-08-27,4.6,3.215465,92
15976,"The Bubble",",Drama, ,Romance",2006-06-06,7.6,1.49436,114
592,"The Conversation",",Crime, ,Drama, ,Mystery",1974-04-07,7.5,20.810292,113
74084,"Dil Jo Bhi Kahey...",",Romance",2006-12-07,0,0.122704,0
1651,"Mississippi Mermaid",",Crime, ,Drama, ,Romance",1969-06-18,6.7,3.654018,123
25428,"I Love Your Work",",Drama, ,Mystery",2003-10-05,6.5,3.313339,111
298584,"Cabin Fever",",Horror",2016-02-12,4.4,5.379319,99
10758,Waitress,",Comedy",2007-05-25,6.7,9.67299,108
11690,Bloodsport,",Action",1988-02-26,6.6,17.49699,92
3083,"Mr. Smith Goes to Washington",",Comedy, ,Drama",1939-10-19,7.9,12.2624,129
9344,Kids,",Drama, ,Crime",1995-07-28,6.8,13.291991,91
10707,"The Squid and the Whale",",Comedy, ,Drama",2005-10-05,6.9,13.788054,81
15647,"Kissing Jessica Stein",",Comedy",2001-04-21,5.9,3.990215,97
308529,"Kickboxer: Vengeance",",Action, ,Drama",2016-07-14,4.5,6.526588,90
4174,Spellbound,",Drama, ,Mystery, ,Thriller",1945-12-28,7.3,11.145915,111
20156,Exotica,",Drama, ,Mystery",1994-09-24,6.5,5.446832,103
9464,"Buffalo '66",",Romance, ,Comedy, ,Crime, ,Drama",1998-01-20,7.1,10.009994,110
49018,Insidious,",Horror, ,Thriller",2010-09-13,6.8,58.594852,103
13820,"Repo Man",",Comedy, ,Crime, ,Science Fiction, ,Thriller",1984-02-20,6.7,11.35344,92
18079,"Nine Queens",",Crime, ,Drama, ,Thriller",2000-08-31,7.4,8.589355,114
127918,"The Gatekeepers",",Documentary",2012-07-09,6.5,2.828303,101
17113,"The Ballad of Jack and Rose",",Drama",2005-03-25,6.5,3.618646,111
129139,"The To Do List",",Comedy, ,Romance",2013-07-24,5.5,15.017068,104
507,"Killing Zoe",",Action, ,Crime, ,Drama, ,Thriller",1993-10-01,6.1,5.817519,96
4012,"The Believer",",Drama",2001-01-19,6.8,9.856826,98
14054,"Snow Angels",",Drama, ,Romance",2008-03-07,6.5,4.262374,106
323271,Unsullied,",Thriller, ,Action, ,Horror",2015-08-28,3,0.06124,93
10972,"Session 9",",Horror, ,Mystery",2001-08-10,6.2,11.064228,100
13066,"I Want Someone to Eat Cheese With",",Comedy, ,Romance",2006-01-01,5.7,1.742383,80
66025,Mooz-lum,",Drama",2011-02-11,4.5,0.414754,95
11908,Hatchet,",Comedy, ,Horror",2006-04-27,5.7,12.677016,83
3082,"Modern Times",",Drama, ,Comedy",1936-02-05,8.1,28.27648,87
39541,"Stolen Summer",",Drama, ,Family, ,Comedy",2002-03-22,6.4,0.87066,91
1961,"My Name Is Bruce",",Comedy, ,Horror",2007-10-01,5.9,7.5591,86
51820,"The Salon",",Comedy",2005-01-13,3.5,2.02817,0
291362,"Road Hard",",Comedy",2015-03-06,6.6,0.859014,97
30082,"Forty Shades of Blue",",Drama, ,Romance",2005-12-07,6,0.071377,108
72913,Amigo,",Drama, ,History, ,War",2010-07-14,6,0.193172,128
23963,Pontypool,",Horror, ,Mystery, ,Science Fiction",2009-03-06,6.6,4.680206,93
29406,Trucker,",Drama",2008-04-24,6.8,1.20173,90
361505,"Me You and Five Bucks",",Romance, ,Comedy, ,Drama",2015-07-07,10,0.094105,90
104755,"The Lords of Salem",",Horror, ,Thriller",2012-09-10,5.1,14.504326,101
253306,Housebound,",Horror, ,Comedy, ,Thriller",2014-09-04,6.5,10.322858,109
29595,"Wal-Mart: The High Cost of Low Price",",Documentary",2005-11-04,6.9,1.404175,98
46729,"Fetching Cody",",Comedy, ,Drama, ,Fantasy, ,Romance, ,Science Fiction",2005-10-01,6.8,0.077876,87
294600,"Last I Heard",",Drama, ,Comedy",2013-01-01,6,0.35819,98
137347,"Closer to the Moon",",Comedy, ,Drama",2013-11-29,6.4,9.159265,112
290370,"Mutant World",",Science Fiction",2014-09-27,2.6,1.893697,85
426469,"Growing Up Smith",",Comedy, ,Family, ,Drama",2017-02-03,7.4,0.71087,102
356841,Checkmate,",Thriller, ,Action, ,Crime",2015-07-03,4.2,1.105357,102
301325,#Horror,",Drama, ,Mystery, ,Horror, ,Thriller",2015-11-20,3.3,2.815228,90
347755,"Wind Walkers",",Action, ,Horror, ,Thriller",2016-01-28,7.5,0.446858,93
408,"Snow White and the Seven Dwarfs",",Fantasy, ,Animation, ,Family",1937-12-20,6.9,80.171283,83
44413,"The Holy Girl",",Drama, ,Foreign",2004-05-06,6.8,0.684881,106
39209,Shalako,",Western",1968-11-06,5.4,3.598457,113
48463,"Incident at Loch Ness",",Adventure, ,Comedy, ,Horror",2004-12-17,5.9,1.452152,94
394047,"The Dog Lover",",Drama",2016-07-08,5.3,1.193219,101
312791,GirlHouse,",Horror, ,Thriller",2014-10-16,5.2,8.039223,100
266034,"The Blue Room",",Drama, ,Crime, ,Thriller",2014-05-16,6.2,2.486992,75
280381,"House at the End of the Drive",",Thriller, ,Horror",2014-01-11,0,0.43049,91
2661,Batman,",Family, ,Adventure, ,Comedy, ,Science Fiction, ,Crime",1966-07-30,6.1,9.815394,105
100,"Lock, Stock and Two Smoking Barrels",",Comedy, ,Crime",1998-03-05,7.5,16.032594,105
218500,"The Ballad of Gregorio Cortez",",Western",1983-08-19,0,0.592821,104
309,"The Celebration",",Drama",1998-05-20,7.7,10.240917,105
27845,"Trees Lounge",",Comedy, ,Drama",1996-10-11,6.7,3.443916,95
25784,"Journey from the Fall",",Drama",2006-02-22,5,0.072066,135
52790,"The Basket",",Drama",2000-05-05,6.5,0.430758,105
100275,"Eddie: The Sleepwalking Cannibal",",Horror, ,Comedy",2012-04-22,6.1,0.143784,79
295914,"Queen of the Mountains",",Drama, ,Action",2014-08-22,0,0.077873,135
42033,"Def-Con 4",",Science Fiction",1985-03-15,2.8,0.319792,88
19187,"The Hebrew Hammer",",Action, ,Comedy",2003-01-01,5.9,1.600797,85
46415,"Neal 'n' Nikki",",Comedy, ,Romance",2005-12-09,2.3,0.285131,122
38570,"The 41–Year–Old Virgin Who Knocked Up Sarah Marshall and Felt Superbad About It",",Comedy",2010-06-08,3.2,5.628399,82
27588,"Forget Me Not",",Drama, ,Horror, ,Romance",2009-10-22,5,5.065752,103
223,Rebecca,",Drama, ,Mystery",1940-04-12,7.7,18.426825,130
9725,"Friday the 13th Part 2",",Horror, ,Thriller",1981-05-01,6,16.517777,87
28580,"The Lost Weekend",",Drama",1945-11-25,7.4,6.903314,101
23730,C.H.U.D.,",Horror, ,Science Fiction",1984-08-31,5.3,4.45544,88
84197,"Filly Brown",",Drama",2013-04-19,5.9,0.106949,100
46256,"The Lion of Judah",",Adventure, ,Animation, ,Comedy, ,Family",2011-06-03,5.8,0.165909,87
19997,Niagara,",Crime, ,Drama, ,Thriller",1953-01-21,6.7,9.903992,92
43266,"How Green Was My Valley",",Drama",1941-10-28,6.8,7.70019,118
278316,"Da Sweet Blood of Jesus",",Thriller, ,Comedy, ,Romance",2014-06-22,4.1,4.480579,123
1412,"Sex, Lies, and Videotape",",Drama",1989-08-18,6.7,10.869492,100
176,Saw,",Horror, ,Mystery, ,Crime",2004-10-01,7.2,63.655973,103
39939,"Super Troopers",",Comedy, ,Crime, ,Mystery",2001-01-18,6.6,16.312803,100
357834,"The Algerian",,2015-08-07,0,0.025364,99
215924,"The Amazing Catfish",",Comedy, ,Drama",2013-08-10,5.7,1.473405,87
480,"Monsoon Wedding",",Comedy, ,Drama, ,Romance",2001-08-30,6.8,8.109958,114
14295,"You Can Count on Me",",Drama, ,Romance",2000-11-17,6.8,7.142448,111
11219,"The Trouble with Harry",",Comedy, ,Mystery, ,Thriller",1955-10-03,6.9,6.920873,99
20770,"But I'm a Cheerleader",",Comedy",1999-09-12,6.5,4.826908,85
176124,"Home Run",",Drama",2013-04-19,6.3,3.085411,114
500,"Reservoir Dogs",",Crime, ,Thriller",1992-09-02,8,66.925866,99
60400,"The Blue Bird",",Drama, ,Family, ,Fantasy",1940-01-19,6.4,1.280733,88
429,"The Good, the Bad and the Ugly",",Western",1966-12-23,8.1,88.377076,161
310569,"The Second Mother",",Drama",2015-02-08,7.8,9.683622,110
98369,"Blue Like Jazz",",Drama, ,Comedy",2012-04-13,5.8,1.6116,106
114065,"Down & Out With The Dolls",",Comedy, ,Music",2003-03-20,0,0.002386,88
89750,"Pink Ribbons, Inc.",",Documentary",2011-09-11,6.8,0.097913,97
49951,"Certifiably Jonathan",",Comedy",2007-03-01,0,0.047781,85
86331,Desire,",Drama, ,Romance",2011-09-14,4.1,20.422246,103
355629,"The Blade of Don Juan",",Drama, ,Comedy",2013-10-27,0,0.021678,98
16433,"Grand Theft Parsons",",Crime, ,Comedy, ,Drama, ,Adventure",2003-06-18,6,1.998557,88
15544,"Extreme Movie",",Comedy",2008-12-05,3.9,8.148187,88
43884,"The Charge of the Light Brigade",",Action, ,Adventure, ,Drama, ,War",1936-10-20,6.8,2.968235,115
107315,"Below Zero",",Thriller, ,Horror",2011-10-22,4.4,1.36514,0
137955,Crowsnest,,2012-01-01,4.8,0.057564,84
13064,Airborne,",Action, ,Adventure, ,Comedy",1993-09-17,6.1,8.001156,91
59917,"Cotton Comes to Harlem",",Action, ,Adventure",1970-05-27,6.7,1.079125,97
157422,"The Wicked Within",",Horror",2015-10-16,4.2,1.906151,91
310933,"Bleeding Hearts",",Horror",2013-06-01,2,0.100533,0
7553,Waiting...,",Comedy",2005-10-07,6.2,10.230583,94
12877,"Dead Man's Shoes",",Drama, ,Thriller, ,Crime",2004-09-29,7.2,12.818441,90
39895,"From a Whisper to a Scream",",Comedy, ,Horror",1987-09-25,6.8,1.220072,99
102840,"Sex With Strangers",",Documentary",2002-02-22,5,0.014406,0
55616,"Dracula: Pages from a Virgin's Diary",",Horror",2002-02-28,6.9,0.552361,75
29697,"Faith Like Potatoes",",Drama",2006-10-27,6,0.147886,97
50037,"Beyond the Black Rainbow",",Fantasy, ,Science Fiction, ,Horror",2010-12-03,5.7,7.717237,110
94329,"The Raid",",Action, ,Thriller, ,Crime",2011-09-08,7.3,40.285095,101
53502,"The Dead Undead",",Horror, ,Science Fiction, ,Action",2010-05-13,3.1,0.249457,90
202604,"The Vatican Exorcisms",",Horror, ,Documentary, ,Mystery",2013-05-29,4.4,0.447166,0
289,Casablanca,",Drama, ,Romance",1942-11-26,7.9,43.729123,102
27374,"Lake Mungo",",Horror, ,Thriller",2008-06-17,6.1,4.653047,84
26815,"Rocket Singh: Salesman of the Year",",Drama, ,Comedy, ,Romance",2009-12-11,7,3.000435,156
811,"Silent Running",",Adventure, ,Drama, ,Science Fiction",1972-03-09,6.3,11.095414,89
1366,Rocky,",Drama",1976-11-21,7.5,72.19808,119
244776,"The Sleepwalker",",Drama",2014-01-20,4.1,0.926084,92
5769,"Tom Jones",",Adventure, ,Comedy, ,History, ,Romance",1963-10-06,6.1,2.833166,128
277685,Unfriended,",Horror, ,Thriller",2015-04-17,5.5,41.972329,82
103,"Taxi Driver",",Crime, ,Drama",1976-02-07,8,58.845025,114
11298,"The Howling",",Drama, ,Horror",1981-04-03,6.4,6.532855,91
646,"Dr. No",",Adventure, ,Action, ,Thriller",1962-10-04,6.9,48.901542,110
93856,"Chernobyl Diaries",",Horror, ,Thriller",2012-05-24,4.9,20.649145,88
9003,Hellraiser,",Horror",1987-09-11,6.9,22.583834,94
347126,"God's Not Dead 2",",Drama",2016-04-01,5.7,6.96858,121
10092,Cry_Wolf,",Horror, ,Thriller",2005-09-16,5.6,6.926926,90
10643,"Godzilla 2000",",Adventure, ,Horror, ,Action, ,Science Fiction",1999-12-11,5.9,3.322721,107
46705,"Blue Valentine",",Drama, ,Romance",2010-12-27,6.9,26.881611,112
546,Transamerica,",Drama",2005-12-23,6.9,9.773398,103
76487,"The Devil Inside",",Thriller, ,Horror",2012-01-06,4.6,13.152822,83
5722,"Beyond the Valley of the Dolls",",Comedy, ,Drama, ,Thriller",1970-07-17,6.6,4.289003,109
39833,"Love Me Tender",",Drama, ,Action, ,Western, ,Music, ,Romance",1956-11-15,5.5,1.444258,89
1781,"An Inconvenient Truth",",Documentary",2006-01-24,6.7,14.139004,100
18712,"Sands of Iwo Jima",",Action, ,Drama, ,History, ,War",1949-12-14,6.2,3.851,100
7944,"Shine a Light",",Documentary, ,Music",2008-02-07,7.2,2.162522,122
171424,"The Green Inferno",",Action, ,Adventure, ,Horror, ,Thriller",2014-09-04,5,17.845161,100
361475,Departure,",Drama, ,Romance, ,Family",2016-05-20,7.5,0.42583,109
113947,"The Sessions",",Drama, ,Romance, ,Comedy",2012-05-02,6.6,9.115486,98
18570,"Food, Inc.",",Documentary",2008-09-07,7.4,15.017162,94
83860,"October Baby",",Drama",2011-10-30,6.8,1.86221,107
41469,"Next Stop Wonderland",",Comedy, ,Drama, ,Romance",1998-08-21,6,1.334481,96
244772,"The Skeleton Twins",",Drama",2014-01-18,6.7,15.699363,90
50837,"Martha Marcy May Marlene",",Drama, ,Thriller",2011-10-21,6.7,17.806082,101
248774,"Obvious Child",",Comedy, ,Romance",2014-06-06,6.7,10.12895,83
10183,"Frozen River",",Drama",2008-08-01,6.7,4.805651,97
159014,"20 Feet from Stardom",",Documentary, ,Music",2013-06-14,7.4,5.247956,89
32456,"Two Girls and a Guy",",Drama, ,Romance",1997-09-07,5.4,4.86805,84
49963,"Walking and Talking",",Comedy, ,Drama, ,Romance",1996-07-17,6.6,0.367312,86
13508,"Who Killed the Electric Car?",",Documentary",2006-08-04,7.2,5.323184,92
22597,"The Broken Hearts Club: A Romantic Comedy",",Comedy, ,Drama, ,Romance",2000-02-01,6.3,3.424158,94
9707,"Bubba Ho-tep",",Comedy, ,Horror, ,Thriller, ,Mystery, ,Fantasy",2002-06-09,6.7,9.954848,92
37532,Slam,",Drama",1998-10-07,6.7,0.29245,100
26791,"Brigham City",",Crime, ,Drama, ,Mystery, ,Thriller",2001-03-30,7.3,0.280083,119
56666,Fiza,",Drama, ,Foreign, ,Romance",2000-09-08,6.1,0.043023,170
8675,Orgazmo,",Comedy",1997-09-06,6.2,5.06516,94
13132,"All the Real Girls",",Drama, ,Romance",2003-08-01,5.9,3.65924,108
47686,"Dream with the Fishes",",Comedy",1997-01-01,7.7,0.948316,97
46989,"Blue Car",",Drama",2002-01-11,6.7,0.672695,92
192132,"Palo Alto",",Drama",2014-05-09,6.4,16.570708,100
24424,Ajami,",Crime, ,Drama",2009-09-17,6.8,0.51799,120
13198,"Wristcutters: A Love Story",",Comedy, ,Drama, ,Fantasy, ,Romance",2006-01-24,6.7,8.542921,88
244267,"I Origins",",Science Fiction, ,Drama",2014-07-18,7.5,37.555398,106
21413,"The Battle of Shaker Heights",",Comedy, ,Drama, ,Romance",2003-08-22,5.6,5.20209,79
123678,"The Act of Killing",",Documentary",2012-08-31,7.5,8.887411,115
13362,"Taxi to the Dark Side",",Documentary",2007-04-30,6.6,0.748565,106
39183,"Once in a Lifetime: The Extraordinary Story of the New York Cosmos",",Documentary",2006-01-01,4.7,0.436148,97
62402,"Guiana 1838",",Drama",2004-09-24,2.8,0.030253,120
206412,"Lisa Picard Is Famous",,2000-05-14,4,0.690089,90
201132,"Antarctica: A Year on Ice",",Drama, ,Adventure, ,Documentary",2013-09-05,7.2,1.883947,92
251471,"A LEGO Brickumentary",",Documentary",2015-07-31,6.4,1.631274,93
112456,Hardflip,",Drama, ,Action",2012-06-01,4.7,0.341461,114
20296,"Chocolate: Deep Dark Secrets",",Thriller",2005-09-16,3.4,0.887821,200
25983,"The House of the Devil",",Mystery, ,Horror",2009-04-25,6,8.628485,95
66195,"The Perfect Host",",Comedy, ,Thriller, ,Crime",2010-07-01,6.2,6.507094,93
16155,"Safe Men",",Comedy, ,Crime",1998-08-17,6.3,1.190729,88
46727,"Speedway Junky",",Romance, ,Drama, ,Crime",1999-02-11,5.2,0.340019,104
55180,"The Last Big Thing",",Comedy, ,Drama",1998-09-23,6,0.678475,98
29015,"The Specials",",Action, ,Comedy",2000-09-22,5.5,9.055447,82
91122,"16 to Life",",Comedy, ,Romance",2009-09-19,4.4,0.108468,118
18206,"Alone With Her",",Crime, ,Drama, ,Romance, ,Thriller",2006-04-28,6.2,2.175696,78
320146,"Creative Control",",Drama, ,Science Fiction",2016-03-11,5.4,1.50211,97
13856,Special,",Drama, ,Fantasy, ,Science Fiction",2006-01-30,6.6,1.260314,81
219716,Sparkler,,1999-03-19,0,0.547654,96
43630,"The Helix... Loaded",",Action, ,Comedy, ,Science Fiction",2005-01-01,4.8,0.0206,97
56491,"In Her Line of Fire",",Drama, ,Action, ,Thriller",2006-04-21,3.3,0.429587,88
99826,"The Jimmy Show",",Comedy, ,Drama",2002-01-16,8,0.098351,96
186935,Heli,",Crime, ,Drama",2013-08-09,6.2,3.629777,105
357441,"Karachi se Lahore",",Family, ,Comedy",2015-07-31,8,0.060003,0
19344,"Loving Annabelle",",Drama, ,Romance",2006-03-08,6.4,7.145832,76
242083,Hits,",Drama, ,Comedy",2014-01-21,4.9,3.638411,96
18869,"Jimmy and Judy",",Action, ,Crime, ,Drama, ,Thriller",2006-01-01,5.4,1.255771,99
26673,"Frat Party",",Comedy, ,Romance",2009-01-01,3.5,0.783842,84
41830,"The Party's Over",",Drama",1965-04-22,6.1,0.118324,94
37694,Proud,",Drama",2004-07-02,5.5,0.023681,87
63287,"The Poker House",",Drama",2008-06-20,6.1,2.948576,93
335874,Childless,,2015-04-03,4.5,0.243853,90
34592,"ZMD: Zombies of Mass Destruction",",Horror",2009-01-01,4.7,1.563711,92
92635,"Snow White: A Deadly Summer",",Horror, ,Thriller",2012-03-16,4.8,0.653495,85
258755,"Hidden Away",",Romance, ,Drama",2014-10-03,7.6,1.233688,96
96534,"My Last Day Without You",",Comedy, ,Drama, ,Romance",2011-06-11,5.7,0.153625,90
21283,"Steppin: The Movie",",Comedy, ,Romance",2009-05-19,5,0.328498,85
272724,"Doc Holliday's Revenge",",Western",2014-06-01,3.2,0.4594,84
84178,"Black Rock",",Thriller, ,Horror",2012-01-21,4.9,7.207051,83
101179,"Truth or Dare",",Horror, ,Thriller, ,Mystery",2012-08-05,5.7,6.679954,95
52462,"The Pet",",Drama, ,Thriller",2006-05-17,5.3,1.284741,94
269057,"Bang Bang Baby",",Science Fiction, ,Drama, ,Music",2014-09-08,6.6,0.973323,90
287524,"Fear Clinic",",Horror",2014-10-31,4,1.859965,95
206213,"Zombie Hunter",",Comedy, ,Action, ,Science Fiction, ,Thriller",2013-07-25,3.5,3.418372,93
248402,"A Fine Step",",Drama",2014-04-16,4.1,0.65434,90
29146,Charly,",Drama, ,Romance, ,Science Fiction",1968-09-23,6.6,0.178689,103
207769,"Banshee Chapter",",Horror, ,Thriller",2013-08-26,5.7,7.310879,87
271185,"Ask Me Anything",",Drama, ,Mystery, ,Thriller",2014-04-19,5.5,8.976128,100
29731,"And Then Came Love",",Comedy, ,Romance",2007-01-01,5,0.280829,90
292539,"Food Chains",",Documentary",2014-04-26,7.4,0.795698,83
654,"On the Waterfront",",Crime, ,Drama",1954-06-22,8,16.015599,108
91070,"L!fe Happens",",Comedy",2011-06-18,5.3,5.974156,100
2009,"4 Months, 3 Weeks and 2 Days",",Drama",2007-08-24,7.3,9.270133,113
323270,"The Horror Network Vol. 1",",Horror",2015-10-27,5,0.392658,0
2652,"Hard Candy",",Drama, ,Thriller",2005-01-14,6.8,25.918007,103
9813,"The Quiet",",Drama, ,Thriller",2005-09-12,6.1,4.0971,96
60421,Circumstance,",Drama",2011-08-26,7.4,2.34239,107
157354,"Fruitvale Station",",Drama",2013-07-25,7.3,20.967146,85
127867,"The Brass Teapot",",Comedy, ,Fantasy, ,Thriller",2012-09-08,5.8,10.639774,100
3170,Bambi,",Animation, ,Drama, ,Family",1942-08-14,6.8,47.651878,70
14014,"The Hammer",",Comedy",2007-04-01,6.5,0.957022,88
15708,"Latter Days",",Drama, ,Comedy, ,Romance",2003-07-10,6.7,5.424916,107
146882,Elza,",Drama",2011-04-11,0,0.007254,78
215918,1982,",Drama",2013-12-31,5,0.175885,90
84200,"For a Good Time, Call...",",Comedy",2012-08-31,5.8,14.238376,85
